student_id,level,stream,gender,religion,minority_status,caste_category,previous_education_percentage,annual_income,other_scholarship,scholarship_id,scholarship_name,min_percentage,max_income,eligible,allowed_caste
S00173,UG,BCom Finance,Male,Hindu,0,OBC,68.1,112513,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00420,UG,BSc Chemistry,Female,Hindu,0,OBC,63.7,256689,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00344,PG,MCom Finance,Male,Hindu,0,SC,68.2,363435,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00194,UG,BA English,Female,Muslim,1,General,77.3,131573,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00352,UG,BSc Chemistry,Female,Hindu,0,General,61.3,626137,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00105,UG,BSc Chemistry,Male,Christian,1,General,73.2,384787,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00211,UG,BSc Mathematics,Male,Hindu,0,OBC,58.8,527953,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00409,UG,BSc Chemistry,Female,Hindu,0,SC,70.2,319892,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00080,UG,BA English,Female,Hindu,0,OBC,83.3,49612,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00301,UG,BSc Mathematics,Female,Hindu,0,OBC,82.1,121578,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00173,UG,BCom Finance,Male,Hindu,0,OBC,68.1,112513,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00222,UG,BSc Mathematics,Female,Hindu,0,OBC,74,558633,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00370,UG,BA Economics,Female,Hindu,0,General,62.3,414857,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00188,UG,BA English,Female,Hindu,0,OBC,76.5,346311,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00103,PG,MA English,Female,Christian,1,General,81.6,613619,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00422,UG,BSc Physics,Female,Christian,1,General,97.8,97815,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00329,PG,MCom Finance,Female,Hindu,0,OBC,76.2,467449,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00175,UG,BCom Finance,Male,Hindu,0,OBC,59.7,221868,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00158,PG,MA English,Male,Hindu,0,SC,89.5,322714,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00213,PG,MSc Mathematics,Female,Hindu,0,ST,70.5,465957,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00385,UG,BA Economics,Female,Hindu,0,General,83.7,593797,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00111,UG,BSc Mathematics,Male,Hindu,0,OBC,69.9,190897,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00052,UG,BSc Mathematics,Male,Hindu,0,SC,64.8,625461,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00293,UG,BA English,Female,Muslim,1,General,59.5,662094,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00092,UG,BSc Physics,Male,Hindu,0,OBC,63.3,87969,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00049,UG,BCom Finance,Female,Hindu,0,OBC,77.2,398953,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00027,UG,BSc Physics,Male,Hindu,0,ST,68.8,270851,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00308,UG,BA Economics,Female,Hindu,0,OBC,67.6,680890,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00055,UG,BCom Finance,Female,Hindu,0,OBC,70.9,208113,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00073,PG,MA English,Female,Hindu,0,General,81.6,134811,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00390,UG,BCom Finance,Male,Muslim,1,General,73.7,359861,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00186,UG,BA Economics,Female,Hindu,0,OBC,71.5,204904,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00174,UG,BA English,Female,Muslim,1,General,61.7,370302,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00068,UG,BSc Mathematics,Female,Hindu,0,SC,74.2,538821,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00426,UG,BA English,Male,Christian,1,General,72.7,495415,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00443,UG,BA Economics,Male,Hindu,0,OBC,50,248814,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00287,UG,BSc Chemistry,Male,Hindu,0,ST,91.5,550320,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00290,PG,MCom Finance,Female,Hindu,0,OBC,65.5,575847,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00366,UG,BSc Chemistry,Female,Hindu,0,SC,53.9,512740,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00345,UG,BSc Mathematics,Female,Hindu,0,OBC,68.6,182764,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00083,PG,MCom Finance,Female,Muslim,1,General,79.6,390081,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00097,UG,BSc Physics,Male,Christian,1,General,73.4,289446,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00183,UG,BSc Mathematics,Female,Muslim,1,General,58.3,574146,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00156,UG,BSc Chemistry,Female,Christian,1,General,77.6,78228,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00096,UG,BSc Chemistry,Female,Hindu,0,OBC,63.8,498958,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00414,PG,MA English,Male,Hindu,0,OBC,72.3,599633,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00213,PG,MSc Mathematics,Female,Hindu,0,ST,70.5,465957,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00226,UG,BA English,Female,Hindu,0,ST,71.8,561851,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00106,UG,BA English,Female,Muslim,1,General,68.8,483329,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00394,UG,BSc Chemistry,Male,Hindu,0,General,54.9,347958,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00356,PG,MCom Finance,Female,Hindu,0,General,80.1,119699,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00166,PG,MSc Mathematics,Female,Muslim,1,General,72.5,357909,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00283,UG,BCom Finance,Male,Muslim,1,General,56.5,152103,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00164,UG,BSc Chemistry,Female,Christian,1,General,62.4,389973,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00311,PG,MA English,Female,Hindu,0,General,81.7,45121,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00009,UG,BA English,Female,Hindu,0,General,63.5,87861,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00092,UG,BSc Physics,Male,Hindu,0,OBC,63.3,87969,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00003,UG,BSc Chemistry,Female,Christian,1,General,74.5,248946,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00062,UG,BCom Finance,Female,Hindu,0,OBC,76.5,333359,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00163,PG,MCom Finance,Female,Hindu,0,OBC,76.1,547543,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00181,UG,BSc Physics,Male,Hindu,0,General,63.3,552725,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00085,UG,BSc Physics,Male,Hindu,0,General,58,674204,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00318,UG,BSc Mathematics,Male,Hindu,0,General,80,536486,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00149,UG,BSc Physics,Female,Hindu,0,General,81.9,257530,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00059,UG,BA Economics,Male,Muslim,1,General,67.3,650153,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00087,PG,MCom Finance,Male,Hindu,0,SC,68.4,574131,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00449,PG,MCom Finance,Male,Muslim,1,General,85,351207,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00387,UG,BCom Finance,Female,Hindu,0,ST,57.9,263513,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00181,UG,BSc Physics,Male,Hindu,0,General,63.3,552725,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00174,UG,BA English,Female,Muslim,1,General,61.7,370302,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00259,PG,MSc Mathematics,Female,Muslim,1,General,68.5,54909,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00401,UG,BSc Mathematics,Female,Hindu,0,General,68.6,242679,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00187,PG,MA English,Female,Muslim,1,General,71.1,585646,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00156,UG,BSc Chemistry,Female,Christian,1,General,77.6,78228,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00013,UG,BA Economics,Female,Hindu,0,SC,67.5,66749,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00337,PG,MCom Finance,Male,Hindu,0,ST,87.3,322540,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00271,UG,BSc Mathematics,Male,Christian,1,General,65,108250,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00402,UG,BSc Chemistry,Female,Hindu,0,OBC,72.1,591169,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00234,PG,MCom Finance,Male,Muslim,1,General,80.5,294926,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00025,PG,MSc Mathematics,Female,Muslim,1,General,70.5,138676,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00019,UG,BCom Finance,Female,Christian,1,General,69.8,251248,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00356,PG,MCom Finance,Female,Hindu,0,General,80.1,119699,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00381,UG,BA Economics,Male,Hindu,0,General,57.9,269017,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00429,UG,BSc Mathematics,Male,Christian,1,General,70.9,160461,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00185,UG,BSc Chemistry,Female,Hindu,0,SC,54.5,641304,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00011,UG,BA English,Male,Muslim,1,General,73.3,348768,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00304,UG,BSc Physics,Female,Hindu,0,OBC,82.3,542793,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00122,UG,BCom Finance,Male,Hindu,0,OBC,69.4,382961,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00104,UG,BSc Mathematics,Female,Hindu,0,SC,89,449341,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00016,UG,BA English,Male,Hindu,0,OBC,80.3,663617,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00326,PG,MA English,Female,Muslim,1,General,88,245506,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00399,PG,MCom Finance,Male,Hindu,0,OBC,64.1,664891,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00441,UG,BA English,Female,Hindu,0,OBC,65.2,54387,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00025,PG,MSc Mathematics,Female,Muslim,1,General,70.5,138676,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00155,UG,BA Economics,Male,Christian,1,General,67.6,111809,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00062,UG,BCom Finance,Female,Hindu,0,OBC,76.5,333359,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00184,UG,BSc Chemistry,Female,Muslim,1,General,55.4,592355,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00440,UG,BA English,Male,Hindu,0,General,75.5,379438,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00210,UG,BA Economics,Female,Christian,1,General,80,680070,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00123,UG,BA English,Male,Muslim,1,General,64.5,418572,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00431,PG,MA English,Male,Christian,1,General,59.1,352059,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00044,UG,BCom Finance,Female,Hindu,0,OBC,73.4,178734,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00385,UG,BA Economics,Female,Hindu,0,General,83.7,593797,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00269,UG,BA Economics,Male,Muslim,1,General,64.5,340899,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00125,UG,BA English,Female,Muslim,1,General,70.9,686270,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00041,PG,MCom Finance,Female,Christian,1,General,84.5,98625,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00113,PG,MSc Mathematics,Male,Muslim,1,General,72,65086,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00235,UG,BA English,Male,Hindu,0,General,59.2,101036,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00132,UG,BA English,Male,Christian,1,General,76.1,112802,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00206,PG,MA English,Female,Hindu,0,OBC,85.4,635509,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00273,UG,BSc Chemistry,Female,Hindu,0,General,75.3,681004,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00418,UG,BSc Physics,Male,Hindu,0,OBC,80.5,392655,0,SCH_IN,INSPIRE Scholarship,80,500000,1,ALL
S00245,UG,BCom Finance,Female,Hindu,0,General,66.6,371724,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00301,UG,BSc Mathematics,Female,Hindu,0,OBC,82.1,121578,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00448,UG,BA English,Female,Hindu,0,OBC,70.1,245967,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00407,PG,MCom Finance,Female,Hindu,0,SC,77.1,253494,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00337,PG,MCom Finance,Male,Hindu,0,ST,87.3,322540,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00291,UG,BA English,Male,Muslim,1,General,93,85514,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00084,PG,MA English,Female,Hindu,0,OBC,77.9,295170,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00231,UG,BA Economics,Male,Hindu,0,OBC,71.6,402435,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00188,UG,BA English,Female,Hindu,0,OBC,76.5,346311,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00131,UG,BA English,Female,Hindu,0,OBC,66,361239,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00197,PG,MSc Mathematics,Female,Hindu,0,ST,85,295827,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00328,PG,MCom Finance,Male,Muslim,1,General,66.9,603435,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00234,PG,MCom Finance,Male,Muslim,1,General,80.5,294926,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00024,UG,BA Economics,Male,Hindu,0,SC,80.2,597530,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00423,UG,BA Economics,Female,Muslim,1,General,60.5,113988,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00161,UG,BA English,Male,Muslim,1,General,66.7,412022,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00153,UG,BCom Finance,Female,Muslim,1,General,74.7,147359,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00237,PG,MA English,Female,Hindu,0,SC,78.9,372485,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00415,UG,BSc Chemistry,Female,Hindu,0,SC,61.4,238306,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00426,UG,BA English,Male,Christian,1,General,72.7,495415,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00202,PG,MSc Mathematics,Female,Hindu,0,OBC,80,207367,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00256,UG,BSc Mathematics,Male,Christian,1,General,67.7,319820,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00025,PG,MSc Mathematics,Female,Muslim,1,General,70.5,138676,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00197,PG,MSc Mathematics,Female,Hindu,0,ST,85,295827,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00027,UG,BSc Physics,Male,Hindu,0,ST,68.8,270851,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00221,PG,MCom Finance,Female,Hindu,0,OBC,80.6,534864,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
,,,,,,,,,,,,,,,
