previous_education_percentage,annual_income,other_scholarship,eligible,academic_percentile,financial_need_index,scholarship_history_score,top_student_flag,low_income_flag,egrantz_eligible,level_PG,level_UG,stream_BA Economics,stream_BA English,stream_BCom Finance,stream_BSc Chemistry,stream_BSc Mathematics,stream_BSc Physics,stream_MA English,stream_MCom Finance,stream_MSc Mathematics,gender_Female,gender_Male,caste_category_General,caste_category_OBC,caste_category_SC,caste_category_ST
53.5,598571,0,0,0.535,1.67064279652239e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
69.6,634534,0,0,0.696,1.5759571970025293e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
88.0,245506,0,1,0.88,4.073203615375529e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
77.0,257660,0,1,0.77,3.881068535789274e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
57.0,632863,0,0,0.57,1.5801183192597462e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
65.1,259465,0,0,0.6509999999999999,3.8540695119977185e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
58.5,647561,0,0,0.585,1.5442536776401333e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
76.3,286462,1,0,0.763,3.4908522217528964e-06,1.5,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
97.8,97815,0,1,0.978,1.0223276355606444e-05,0.0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
82.0,542813,0,0,0.82,1.8422516736856455e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
69.4,382961,0,0,0.6940000000000001,2.611225134608656e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
65.8,349727,1,0,0.6579999999999999,2.859364992222527e-06,1.5,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
66.3,248515,1,0,0.6629999999999999,4.023885786025849e-06,1.5,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
83.0,468355,0,0,0.83,2.1351279795710955e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
70.8,556533,1,0,0.708,1.796835413469797e-06,1.5,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
73.8,172110,0,0,0.738,5.810203880054151e-06,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
69.7,405655,0,0,0.6970000000000001,2.4651428796813064e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
76.3,286462,1,0,0.763,3.4908522217528964e-06,1.5,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
58.1,385478,0,0,0.581,2.5941750393666063e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
81.7,45121,0,1,0.8170000000000001,2.2162138203093835e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
74.7,147359,0,0,0.747,6.7861020629750274e-06,0.0,0,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
54.5,641304,0,0,0.545,1.5593204481486967e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
68.6,388772,0,0,0.6859999999999999,2.5721950855640697e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
81.9,257530,0,0,0.8190000000000001,3.883027674338235e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
69.3,354758,0,0,0.693,2.8188150265391433e-06,0.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
57.0,632863,0,0,0.57,1.5801183192597462e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
71.9,315484,0,0,0.7190000000000001,3.1697228077404632e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
82.9,371751,0,0,0.8290000000000001,2.6899653532462503e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
60.3,477592,0,0,0.603,2.0938330335662373e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
65.2,54387,0,1,0.652,1.83864087666397e-05,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
82.3,542793,0,0,0.823,1.8423195540112824e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
88.0,353867,0,0,0.88,2.8259124871420982e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
73.2,677619,0,0,0.732,1.4757533720964552e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
70.9,686270,0,0,0.7090000000000001,1.4571503094258681e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
61.6,472663,0,0,0.616,2.11566778938104e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
70.9,160461,0,0,0.7090000000000001,6.2320050853161495e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
69.5,420163,0,0,0.695,2.380023038623014e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
78.1,641949,0,0,0.7809999999999999,1.5577537191370045e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
74.4,400967,0,0,0.7440000000000001,2.4939646056543164e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
90.0,46195,0,1,0.9,2.164689583513724e-05,0.0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
63.2,670284,0,0,0.632,1.4919026981060296e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
61.9,343381,0,0,0.619,2.9122085607282852e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
80.6,534864,0,0,0.8059999999999999,1.8696306544642106e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
82.1,54410,0,1,0.821,1.8378636672731618e-05,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
67.8,127704,0,1,0.6779999999999999,7.830546963705415e-06,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
68.1,112513,1,0,0.6809999999999999,8.887782853689319e-06,1.5,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
63.7,256689,0,0,0.637,3.895749737036893e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
68.2,363435,0,0,0.682,2.751516085363035e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
77.3,131573,1,0,0.773,7.60028577074498e-06,1.5,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
61.3,626137,0,0,0.613,1.5970920148593441e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
73.2,384787,0,0,0.732,2.598833643460815e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
58.8,527953,0,0,0.588,1.8941044106115306e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
70.2,319892,0,0,0.7020000000000001,3.1260452713876203e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
83.3,49612,0,1,0.833,2.015600749803479e-05,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
82.1,121578,0,0,0.821,8.225104664456855e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
68.1,112513,1,0,0.6809999999999999,8.887782853689319e-06,1.5,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
74.0,558633,0,0,0.74,1.7900808042475037e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
62.3,414857,0,0,0.623,2.4104633392630733e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
76.5,346311,0,0,0.765,2.887569590427129e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
81.6,613619,0,0,0.816,1.6296730875786316e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
97.8,97815,0,1,0.978,1.0223276355606444e-05,0.0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
76.2,467449,0,0,0.762,2.139266231682533e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
59.7,221868,0,0,0.597,4.5071641373963916e-06,0.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
89.5,322714,0,0,0.895,3.0987093875400897e-06,0.0,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
70.5,465957,0,0,0.705,2.1461161735607072e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
83.7,593797,1,0,0.8370000000000001,1.6840743821973129e-06,1.5,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
69.9,190897,0,1,0.6990000000000001,5.238399564165156e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
64.8,625461,0,0,0.648,1.5988181536208435e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
59.5,662094,0,0,0.595,1.5103572750134044e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
63.3,87969,0,0,0.633,1.1367511651699443e-05,0.0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
77.2,398953,0,0,0.772,2.506554640384606e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
68.8,270851,0,0,0.688,3.6920532246392866e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
67.6,680890,0,0,0.6759999999999999,1.4686638536858323e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
70.9,208113,1,0,0.7090000000000001,4.805058765868706e-06,1.5,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
81.6,134811,0,1,0.816,7.417737293416017e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
73.7,359861,0,0,0.737,2.7788430009281335e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
71.5,204904,0,1,0.715,4.88031038774066e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
61.7,370302,0,0,0.617,2.7004912193528005e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
74.2,538821,0,0,0.742,1.8559004643462962e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
72.7,495415,0,0,0.727,2.0185056598898705e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
50.0,248814,0,0,0.5,4.019050298414485e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
91.5,550320,1,0,0.915,1.8171212801255994e-06,1.5,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
65.5,575847,0,0,0.655,1.7365693724732916e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
53.9,512740,0,0,0.539,1.9503023943862498e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
68.6,182764,0,1,0.6859999999999999,5.4715071266380325e-06,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
79.6,390081,1,0,0.7959999999999999,2.563563558431304e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
73.4,289446,1,0,0.7340000000000001,3.4548639301841098e-06,1.5,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
58.3,574146,0,0,0.583,1.7417142299794304e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
77.6,78228,0,1,0.7759999999999999,1.2782983292640837e-05,0.0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
63.8,498958,0,0,0.638,2.004172687535449e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
72.3,599633,1,0,0.723,1.6676839538785325e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
70.5,465957,0,0,0.705,2.1461161735607072e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
71.8,561851,0,0,0.718,1.7798281397948214e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
68.8,483329,0,0,0.688,2.06897978606749e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
54.9,347958,1,0,0.5489999999999999,2.8739018102707504e-06,1.5,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
80.1,119699,0,1,0.8009999999999999,8.35421888053467e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
72.5,357909,0,0,0.725,2.793998491240815e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
56.5,152103,1,0,0.565,6.574449061168674e-06,1.5,0,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
62.4,389973,0,0,0.624,2.5642735156702753e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
81.7,45121,0,1,0.8170000000000001,2.2162138203093835e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
63.5,87861,0,1,0.635,1.1381484600851334e-05,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
63.3,87969,0,1,0.633,1.1367511651699443e-05,0.0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
74.5,248946,0,0,0.745,4.016919263939714e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
76.5,333359,0,0,0.765,2.999760019198464e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
76.1,547543,0,0,0.7609999999999999,1.8263372441301521e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
63.3,552725,0,0,0.633,1.809214692270673e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
58.0,674204,0,0,0.58,1.4832283949243924e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
80.0,536486,0,0,0.8,1.8639780647061346e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
81.9,257530,0,1,0.8190000000000001,3.883027674338235e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
67.3,650153,0,0,0.6729999999999999,1.5380971277574236e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
68.4,574131,0,0,0.684,1.7417597346951572e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
85.0,351207,0,0,0.85,2.8473155508986127e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
57.9,263513,1,0,0.579,3.794864788967569e-06,1.5,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
63.3,552725,0,0,0.633,1.809214692270673e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
61.7,370302,0,0,0.617,2.7004912193528005e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
68.5,54909,0,1,0.685,1.8211619012930248e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
68.6,242679,0,0,0.6859999999999999,4.120652711389484e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
71.1,585646,0,0,0.711,1.7075132289587414e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
77.6,78228,0,1,0.7759999999999999,1.2782983292640837e-05,0.0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
67.5,66749,1,0,0.675,1.49812734082397e-05,1.5,0,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
87.3,322540,0,1,0.873,3.1003810368294263e-06,0.0,1,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
65.0,108250,0,0,0.65,9.237789951132092e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
72.1,591169,0,0,0.721,1.6915608031530693e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
80.5,294926,0,0,0.805,3.390669555517128e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
70.5,138676,0,1,0.705,7.2110011032831686e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
69.8,251248,0,0,0.698,3.980115343742662e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
80.1,119699,0,0,0.8009999999999999,8.35421888053467e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
57.9,269017,0,0,0.579,3.717223382821967e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
70.9,160461,0,1,0.7090000000000001,6.2320050853161495e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
54.5,641304,0,0,0.545,1.5593204481486967e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
73.3,348768,0,0,0.733,2.8672273051790726e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
82.3,542793,0,0,0.823,1.8423195540112824e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
69.4,382961,0,0,0.6940000000000001,2.611225134608656e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
89.0,449341,1,0,0.89,2.225476363215546e-06,1.5,1,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
80.3,663617,0,0,0.8029999999999999,1.5068910126006227e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
88.0,245506,0,1,0.88,4.073203615375529e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
64.1,664891,0,0,0.6409999999999999,1.5040036577368955e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
65.2,54387,0,1,0.652,1.83864087666397e-05,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
70.5,138676,0,1,0.705,7.2110011032831686e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
67.6,111809,0,1,0.6759999999999999,8.943743851176102e-06,0.0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
76.5,333359,0,0,0.765,2.999760019198464e-06,0.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
55.4,592355,0,0,0.5539999999999999,1.6881740034708858e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
75.5,379438,1,0,0.755,2.635469732947852e-06,1.5,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
80.0,680070,0,0,0.8,1.4704347046117243e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
64.5,418572,0,0,0.645,2.389069529090505e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
59.1,352059,0,0,0.591,2.8404249275691645e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
73.4,178734,1,0,0.7340000000000001,5.594875094413517e-06,1.5,0,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
83.7,593797,1,0,0.8370000000000001,1.6840743821973129e-06,1.5,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
64.5,340899,0,0,0.645,2.9334115576415373e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
70.9,686270,0,0,0.7090000000000001,1.4571503094258681e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
84.5,98625,0,1,0.845,1.0139314176789083e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
72.0,65086,0,1,0.72,1.5364051193018575e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
59.2,101036,0,0,0.5920000000000001,9.897364331878421e-06,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
76.1,112802,1,0,0.7609999999999999,8.8650124553425e-06,1.5,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
85.4,635509,0,0,0.8540000000000001,1.5735393620871427e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
75.3,681004,1,0,0.753,1.4684179998678424e-06,1.5,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
80.5,392655,0,0,0.805,2.5467584857992747e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
66.6,371724,0,0,0.6659999999999999,2.6901607371040418e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
82.1,121578,0,0,0.821,8.225104664456855e-06,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
70.1,245967,0,0,0.701,4.065569504976257e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
77.1,253494,0,1,0.7709999999999999,3.944850983254107e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
87.3,322540,0,0,0.873,3.1003810368294263e-06,0.0,1,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
93.0,85514,1,0,0.93,1.1693854879260949e-05,1.5,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
77.9,295170,0,0,0.779,3.3878666942213156e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
71.6,402435,0,0,0.716,2.4848671590016798e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
76.5,346311,0,0,0.765,2.887569590427129e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
66.0,361239,1,0,0.66,2.768242719521648e-06,1.5,0,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
85.0,295827,0,0,0.85,3.380342631529132e-06,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
66.9,603435,0,0,0.669,1.6571765688490577e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
80.5,294926,0,0,0.805,3.390669555517128e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
80.2,597530,0,0,0.802,1.673553338655233e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60.5,113988,1,0,0.605,8.772776320522156e-06,1.5,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
66.7,412022,0,0,0.667,2.427048975421275e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
74.7,147359,0,1,0.747,6.7861020629750274e-06,0.0,0,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
78.9,372485,0,0,0.789,2.684664658537502e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
61.4,238306,0,0,0.614,4.1962678393836524e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
72.7,495415,0,0,0.727,2.0185056598898705e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
80.0,207367,0,0,0.8,4.822344816943791e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
67.7,319820,0,0,0.677,3.1267490252359913e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
70.5,138676,0,1,0.705,7.2110011032831686e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
85.0,295827,0,1,0.85,3.380342631529132e-06,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
68.8,270851,0,1,0.688,3.6920532246392866e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
80.6,534864,0,0,0.8059999999999999,1.8696306544642106e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
